Timestamp,accelX(g),accelY(g),accelZ(g),accelUserX(g),accelUserY(g),accelUserZ(g),gyroX(rad/s),gyroY(rad/s),gyroZ(rad/s),Roll(rads),Pitch(rads),Yaw(rads)
17-Jan-2019 10:33:58.512,-0.0075,-0.0047,-0.9837,-0.0006,-0.0009, 0.0180,-0.0126,-0.0160,-0.0129,-0.0072, 0.0026,-0.4674
17-Jan-2019 10:33:58.551,-0.0077,-0.0048,-0.9831, 0.0001,-0.0020, 0.0157,-0.0105,-0.0117,-0.0118,-0.0072, 0.0026,-0.4674
17-Jan-2019 10:33:58.591,-0.0059,-0.0045,-0.9835,-0.0003,-0.0030, 0.0164,-0.0105,-0.0128,-0.0118,-0.0072, 0.0026,-0.4674
17-Jan-2019 10:33:58.630,-0.0081,-0.0046,-0.9822,-0.0010,-0.0018, 0.0169,-0.0105,-0.0138,-0.0107,-0.0072, 0.0026,-0.4674
17-Jan-2019 10:33:58.670,-0.0073,-0.0049,-0.9838,-0.0009,-0.0036, 0.0174,-0.0105,-0.0138,-0.0118,-0.0073, 0.0026,-0.4674
17-Jan-2019 10:33:58.710,-0.0068,-0.0053,-0.9837, 0.0006,-0.0022, 0.0154,-0.0094,-0.0128,-0.0129,-0.0073, 0.0025,-0.4674
17-Jan-2019 10:33:58.749,-0.0078,-0.0064,-0.9812, 0.0002,-0.0022, 0.0181,-0.0115,-0.0149,-0.0129,-0.0073, 0.0025,-0.4674
17-Jan-2019 10:33:58.789,-0.0065,-0.0048,-0.9823,-0.0001,-0.0019, 0.0163,-0.0105,-0.0138,-0.0118,-0.0073, 0.0026,-0.4674
17-Jan-2019 10:33:58.830,-0.0072,-0.0053,-0.9844, 0.0006,-0.0011, 0.0172,-0.0094,-0.0149,-0.0129,-0.0073, 0.0026,-0.4674
17-Jan-2019 10:33:58.870,-0.0067,-0.0038,-0.9830,-0.0000,-0.0009, 0.0164,-0.0094,-0.0128,-0.0129,-0.0073, 0.0026,-0.4674
17-Jan-2019 10:33:58.908,-0.0076,-0.0033,-0.9829, 0.0008,-0.0006, 0.0168,-0.0115,-0.0138,-0.0129,-0.0074, 0.0026,-0.4674
17-Jan-2019 10:33:58.948,-0.0064,-0.0039,-0.9833, 0.0004,-0.0038, 0.0169,-0.0126,-0.0138,-0.0118,-0.0074, 0.0026,-0.4674
