Timestamp,accelX(g),accelY(g),accelZ(g),accelUserX(g),accelUserY(g),accelUserZ(g),gyroX(rad/s),gyroY(rad/s),gyroZ(rad/s),Roll(rads),Pitch(rads),Yaw(rads)
17-Jan-2019 10:26:56.376,-0.0117,-0.0006,-0.9845,-0.0060, 0.0039, 0.0128,-0.0105,-0.0128,-0.0107,-0.0016, 0.0018, 2.4906
17-Jan-2019 10:26:56.416,-0.0085,-0.0010,-0.9877,-0.0011, 0.0005, 0.0116,-0.0105,-0.0149,-0.0107,-0.0016, 0.0018, 2.4906
17-Jan-2019 10:26:56.456,-0.0100,-0.0014,-0.9882,-0.0073,-0.0028, 0.0151,-0.0094,-0.0149,-0.0129,-0.0017, 0.0018, 2.4906
17-Jan-2019 10:26:56.496,-0.0091,-0.0020,-0.9885,-0.0015,-0.0008, 0.0136,-0.0094,-0.0138,-0.0118,-0.0017, 0.0019, 2.4906
17-Jan-2019 10:26:56.536,-0.0066,-0.0047,-0.9842,-0.0025, 0.0009, 0.0140,-0.0105,-0.0138,-0.0107,-0.0017, 0.0019, 2.4906
17-Jan-2019 10:26:56.575,-0.0077,-0.0045,-0.9859,-0.0055,-0.0010, 0.0145,-0.0105,-0.0138,-0.0129,-0.0017, 0.0019, 2.4906
17-Jan-2019 10:26:56.615,-0.0042,-0.0044,-0.9876,-0.0007,-0.0016, 0.0144,-0.0094,-0.0149,-0.0118,-0.0018, 0.0019, 2.4906
17-Jan-2019 10:26:56.654,-0.0038,-0.0039,-0.9856,-0.0040, 0.0024, 0.0155,-0.0094,-0.0149,-0.0107,-0.0018, 0.0019, 2.4906
17-Jan-2019 10:26:56.694,-0.0060,-0.0008,-0.9842,-0.0037, 0.0030, 0.0147,-0.0115,-0.0149,-0.0118,-0.0018, 0.0019, 2.4906
17-Jan-2019 10:26:56.734,-0.0056,-0.0019,-0.9869,-0.0018, 0.0012, 0.0129,-0.0105,-0.0149,-0.0129,-0.0018, 0.0019, 2.4906
17-Jan-2019 10:26:56.774,-0.0035,-0.0003,-0.9862,-0.0025,-0.0001, 0.0138,-0.0115,-0.0149,-0.0107,-0.0019, 0.0019, 2.4906
17-Jan-2019 10:26:56.814,-0.0079, 0.0000,-0.9868,-0.0044,-0.0013, 0.0119,-0.0105,-0.0128,-0.0118,-0.0019, 0.0019, 2.4906
17-Jan-2019 10:26:56.853,-0.0040,-0.0040,-0.9862,-0.0005,-0.0019, 0.0144,-0.0105,-0.0149,-0.0129,-0.0019, 0.0019, 2.4906
17-Jan-2019 10:26:56.893,-0.0037,-0.0046,-0.9871,-0.0046,-0.0001, 0.0144,-0.0094,-0.0138,-0.0129,-0.0019, 0.0019, 2.4906
17-Jan-2019 10:26:56.933,-0.0069,-0.0028,-0.9856,-0.0031, 0.0011, 0.0142,-0.0084,-0.0149,-0.0118,-0.0019, 0.0019, 2.4906
17-Jan-2019 10:26:56.975,-0.0045,-0.0021,-0.9854,-0.0035,-0.0012, 0.0150,-0.0105,-0.0149,-0.0107,-0.0019, 0.0019, 2.4906
17-Jan-2019 10:26:57.012,-0.0069,-0.0011,-0.9851,-0.0040, 0.0007, 0.0148,-0.0084,-0.0149,-0.0118,-0.0019, 0.0019, 2.4906
17-Jan-2019 10:26:57.052,-0.0055,-0.0020,-0.9867,-0.0031,-0.0004, 0.0132,-0.0105,-0.0149,-0.0118,-0.0019, 0.0019, 2.4906
17-Jan-2019 10:26:57.092,-0.0052,-0.0031,-0.9859,-0.0028,-0.0002, 0.0136,-0.0094,-0.0128,-0.0118,-0.0019, 0.0020, 2.4906
17-Jan-2019 10:26:57.131,-0.0042,-0.0014,-0.9858,-0.0035, 0.0020, 0.0133,-0.0105,-0.0149,-0.0107,-0.0019, 0.0020, 2.4906
17-Jan-2019 10:26:57.172,-0.0074,-0.0013,-0.9873,-0.0065,-0.0012, 0.0130,-0.0105,-0.0138,-0.0129,-0.0019, 0.0020, 2.4905
17-Jan-2019 10:26:57.211,-0.0013,-0.0013,-0.9854,-0.0036,-0.0035, 0.0137,-0.0105,-0.0149,-0.0118,-0.0019, 0.0020, 2.4905
17-Jan-2019 10:26:57.251,-0.0054,-0.0019,-0.9844,-0.0071,-0.0018, 0.0148,-0.0115,-0.0160,-0.0129,-0.0019, 0.0020, 2.4905
17-Jan-2019 10:26:57.291,-0.0049,-0.0015,-0.9866,-0.0023,-0.0015, 0.0138,-0.0105,-0.0149,-0.0118,-0.0019, 0.0020, 2.4905
17-Jan-2019 10:26:57.330,-0.0044,-0.0027,-0.9853,-0.0050,-0.0000, 0.0127,-0.0094,-0.0170,-0.0107,-0.0019, 0.0020, 2.4905
17-Jan-2019 10:26:57.370,-0.0063,-0.0012,-0.9853,-0.0038,-0.0014, 0.0143,-0.0084,-0.0138,-0.0118,-0.0020, 0.0020, 2.4905
17-Jan-2019 10:26:57.410,-0.0081,-0.0030,-0.9875,-0.0042, 0.0013, 0.0132,-0.0105,-0.0128,-0.0129,-0.0019, 0.0020, 2.4905
17-Jan-2019 10:26:57.449,-0.0066,-0.0041,-0.9852,-0.0036,-0.0015, 0.0106,-0.0115,-0.0170,-0.0118,-0.0020, 0.0021, 2.4905
17-Jan-2019 10:26:57.489,-0.0067,-0.0024,-0.9860,-0.0050,-0.0001, 0.0145,-0.0073,-0.0138,-0.0118,-0.0020, 0.0021, 2.4905
17-Jan-2019 10:26:57.529,-0.0075,-0.0030,-0.9867,-0.0019, 0.0007, 0.0130,-0.0105,-0.0138,-0.0118,-0.0020, 0.0021, 2.4905
17-Jan-2019 10:26:57.569,-0.0060,-0.0033,-0.9848,-0.0022,-0.0006, 0.0141,-0.0073,-0.0159,-0.0118,-0.0020, 0.0021, 2.4905
17-Jan-2019 10:26:57.608,-0.0078,-0.0032,-0.9863,-0.0037,-0.0001, 0.0137,-0.0094,-0.0128,-0.0118,-0.0020, 0.0021, 2.4905
17-Jan-2019 10:26:57.648,-0.0057,-0.0025,-0.9866,-0.0029, 0.0004, 0.0163,-0.0073,-0.0117,-0.0128,-0.0020, 0.0021, 2.4905
17-Jan-2019 10:26:57.688,-0.0055,-0.0023,-0.9855,-0.0061, 0.0009, 0.0134,-0.0105,-0.0128,-0.0129,-0.0020, 0.0021, 2.4905
17-Jan-2019 10:26:57.727,-0.0056,-0.0013,-0.9854,-0.0033, 0.0008, 0.0138,-0.0105,-0.0149,-0.0118,-0.0020, 0.0021, 2.4905
17-Jan-2019 10:26:57.767,-0.0042,-0.0010,-0.9864,-0.0021, 0.0014, 0.0133,-0.0105,-0.0149,-0.0118,-0.0020, 0.0021, 2.4905
17-Jan-2019 10:26:57.807,-0.0042,-0.0023,-0.9859,-0.0025,-0.0003, 0.0133,-0.0105,-0.0138,-0.0118,-0.0020, 0.0021, 2.4905
17-Jan-2019 10:26:57.847,-0.0063,-0.0014,-0.9857,-0.0021, 0.0001, 0.0138,-0.0094,-0.0149,-0.0118,-0.0020, 0.0021, 2.4905
17-Jan-2019 10:26:57.887,-0.0060,-0.0021,-0.9867,-0.0021, 0.0005, 0.0142,-0.0094,-0.0128,-0.0129,-0.0020, 0.0021, 2.4905
17-Jan-2019 10:26:57.926,-0.0051,-0.0025,-0.9860,-0.0026, 0.0012, 0.0131,-0.0094,-0.0149,-0.0118,-0.0020, 0.0021, 2.4905
17-Jan-2019 10:26:57.970,-0.0069,-0.0013,-0.9864,-0.0041, 0.0003, 0.0134,-0.0105,-0.0149,-0.0129,-0.0020, 0.0021, 2.4905
17-Jan-2019 10:26:58.007,-0.0046,-0.0014,-0.9862,-0.0036, 0.0004, 0.0135,-0.0115,-0.0149,-0.0107,-0.0020, 0.0021, 2.4905
17-Jan-2019 10:26:58.046,-0.0068,-0.0017,-0.9863,-0.0056, 0.0004, 0.0128,-0.0116,-0.0138,-0.0097,-0.0020, 0.0021, 2.4905
17-Jan-2019 10:26:58.086,-0.0065,-0.0022,-0.9862,-0.0037,-0.0013, 0.0140,-0.0105,-0.0149,-0.0129,-0.0021, 0.0021, 2.4906
17-Jan-2019 10:26:58.125,-0.0041,-0.0023,-0.9832,-0.0036,-0.0009, 0.0099,-0.0062,-0.0127,-0.0118,-0.0021, 0.0020, 2.4906
17-Jan-2019 10:26:58.165,-0.0043,-0.0020,-0.9852,-0.0042, 0.0006, 0.0100,-0.0105,-0.0149,-0.0118,-0.0021, 0.0021, 2.4906
17-Jan-2019 10:26:58.204,-0.0061,-0.0007,-0.9872,-0.0034,-0.0010, 0.0145,-0.0105,-0.0138,-0.0129,-0.0022, 0.0020, 2.4906
17-Jan-2019 10:26:58.244,-0.0049,-0.0006,-0.9864,-0.0029,-0.0000, 0.0145,-0.0094,-0.0149,-0.0129,-0.0021, 0.0020, 2.4906
17-Jan-2019 10:26:58.284,-0.0056,-0.0018,-0.9862,-0.0044, 0.0014, 0.0153,-0.0105,-0.0149,-0.0129,-0.0021, 0.0020, 2.4906
17-Jan-2019 10:26:58.324,-0.0058,-0.0017,-0.9866,-0.0024, 0.0005, 0.0142,-0.0115,-0.0149,-0.0107,-0.0021, 0.0020, 2.4906
17-Jan-2019 10:26:58.363,-0.0045,-0.0030,-0.9868,-0.0029, 0.0004, 0.0136,-0.0105,-0.0149,-0.0118,-0.0021, 0.0020, 2.4906
17-Jan-2019 10:26:58.403,-0.0078,-0.0025,-0.9871,-0.0049,-0.0003, 0.0139,-0.0094,-0.0128,-0.0129,-0.0021, 0.0019, 2.4905
17-Jan-2019 10:26:58.442,-0.0064,-0.0025,-0.9851,-0.0030,-0.0006, 0.0138,-0.0105,-0.0149,-0.0107,-0.0022, 0.0020, 2.4906
17-Jan-2019 10:26:58.482,-0.0056,-0.0036,-0.9860,-0.0036, 0.0007, 0.0130,-0.0105,-0.0170,-0.0107,-0.0022, 0.0020, 2.4906
17-Jan-2019 10:26:58.522,-0.0058,-0.0012,-0.9869,-0.0051, 0.0014, 0.0137,-0.0094,-0.0149,-0.0129,-0.0022, 0.0020, 2.4906
17-Jan-2019 10:26:58.561,-0.0066,-0.0017,-0.9858,-0.0039,-0.0003, 0.0136,-0.0105,-0.0128,-0.0118,-0.0022, 0.0020, 2.4906
17-Jan-2019 10:26:58.601,-0.0057,-0.0019,-0.9855,-0.0033,-0.0004, 0.0123,-0.0094,-0.0160,-0.0107,-0.0022, 0.0020, 2.4905
17-Jan-2019 10:26:58.641,-0.0060,-0.0016,-0.9860,-0.0045, 0.0003, 0.0151,-0.0084,-0.0128,-0.0118,-0.0022, 0.0020, 2.4906
17-Jan-2019 10:26:58.681,-0.0061,-0.0018,-0.9858,-0.0028,-0.0006, 0.0130,-0.0115,-0.0149,-0.0139,-0.0023, 0.0020, 2.4906
17-Jan-2019 10:26:58.720,-0.0058,-0.0013,-0.9860,-0.0031,-0.0008, 0.0130,-0.0105,-0.0160,-0.0118,-0.0023, 0.0020, 2.4905
17-Jan-2019 10:26:58.760,-0.0058,-0.0026,-0.9882,-0.0033,-0.0007, 0.0142,-0.0105,-0.0138,-0.0118,-0.0023, 0.0020, 2.4905
17-Jan-2019 10:26:58.800,-0.0059,-0.0018,-0.9862,-0.0036,-0.0004, 0.0134,-0.0105,-0.0138,-0.0118,-0.0023, 0.0020, 2.4905
17-Jan-2019 10:26:58.840,-0.0052,-0.0019,-0.9853,-0.0035, 0.0006, 0.0120,-0.0105,-0.0138,-0.0107,-0.0023, 0.0020, 2.4906
17-Jan-2019 10:26:58.879,-0.0064,-0.0032,-0.9877,-0.0029,-0.0005, 0.0135,-0.0094,-0.0149,-0.0129,-0.0023, 0.0020, 2.4906
17-Jan-2019 10:26:58.919,-0.0061,-0.0016,-0.9861,-0.0030, 0.0002, 0.0143,-0.0105,-0.0128,-0.0118,-0.0023, 0.0020, 2.4906
17-Jan-2019 10:26:58.959,-0.0050,-0.0021,-0.9852,-0.0028, 0.0002, 0.0131,-0.0115,-0.0149,-0.0118,-0.0023, 0.0020, 2.4906
17-Jan-2019 10:26:58.999,-0.0050,-0.0016,-0.9880,-0.0029,-0.0010, 0.0126,-0.0105,-0.0149,-0.0139,-0.0023, 0.0020, 2.4906
17-Jan-2019 10:26:59.038,-0.0055,-0.0007,-0.9901,-0.0029,-0.0002, 0.0053,-0.0105,-0.0149,-0.0107,-0.0023, 0.0020, 2.4906
17-Jan-2019 10:26:59.078,-0.0069,-0.0024,-1.0351,-0.0024, 0.0014,-0.0067,-0.0137,-0.0138,-0.0118,-0.0023, 0.0019, 2.4906
17-Jan-2019 10:26:59.118,-0.0057, 0.0004,-1.0878,-0.0034, 0.0020,-0.0622,-0.0116,-0.0085,-0.0129,-0.0023, 0.0018, 2.4906
17-Jan-2019 10:26:59.158,-0.0061,-0.0011,-1.0961,-0.0055, 0.0026,-0.0934,-0.0094,-0.0138,-0.0118,-0.0023, 0.0018, 2.4905
17-Jan-2019 10:26:59.198,-0.0045, 0.0016,-1.1049,-0.0054, 0.0028,-0.1073,-0.0115,-0.0160,-0.0118,-0.0023, 0.0018, 2.4905
17-Jan-2019 10:26:59.237,-0.0051,-0.0010,-1.1079,-0.0049, 0.0009,-0.1039,-0.0073,-0.0127,-0.0118,-0.0023, 0.0018, 2.4905
17-Jan-2019 10:26:59.277,-0.0051,-0.0016,-1.1000,-0.0030,-0.0023,-0.0989,-0.0094,-0.0128,-0.0118,-0.0023, 0.0018, 2.4905
17-Jan-2019 10:26:59.317,-0.0064,-0.0002,-1.0848,-0.0031,-0.0005,-0.1019,-0.0115,-0.0160,-0.0118,-0.0023, 0.0018, 2.4905
17-Jan-2019 10:26:59.356,-0.0042,-0.0003,-1.0948,-0.0076,-0.0012,-0.0939,-0.0115,-0.0149,-0.0118,-0.0023, 0.0018, 2.4906
17-Jan-2019 10:26:59.396,-0.0043,-0.0013,-1.1015,-0.0045,-0.0012,-0.0930,-0.0105,-0.0117,-0.0097,-0.0023, 0.0018, 2.4906
17-Jan-2019 10:26:59.436,-0.0072,-0.0027,-1.1008,-0.0038,-0.0025,-0.1074,-0.0094,-0.0128,-0.0129,-0.0023, 0.0017, 2.4906
17-Jan-2019 10:26:59.476,-0.0088,-0.0045,-1.1088,-0.0042,-0.0005,-0.1166,-0.0105,-0.0170,-0.0118,-0.0023, 0.0017, 2.4906
17-Jan-2019 10:26:59.516,-0.0036, 0.0012,-1.1196,-0.0023, 0.0009,-0.1131,-0.0094,-0.0138,-0.0139,-0.0023, 0.0017, 2.4906
17-Jan-2019 10:26:59.555,-0.0074,-0.0019,-1.1232,-0.0059, 0.0012,-0.1149,-0.0105,-0.0117,-0.0118,-0.0023, 0.0017, 2.4906
17-Jan-2019 10:26:59.595,-0.0044,-0.0013,-1.1170,-0.0025, 0.0007,-0.1256,-0.0115,-0.0160,-0.0118,-0.0023, 0.0017, 2.4906
17-Jan-2019 10:26:59.635,-0.0064,-0.0028,-1.1126,-0.0018, 0.0029,-0.1278,-0.0094,-0.0181,-0.0118,-0.0023, 0.0017, 2.4906
17-Jan-2019 10:26:59.674,-0.0064,-0.0022,-1.1118,-0.0038,-0.0001,-0.1076,-0.0084,-0.0128,-0.0118,-0.0023, 0.0017, 2.4906
17-Jan-2019 10:26:59.714,-0.0062, 0.0001,-1.0871,-0.0050,-0.0004,-0.0840,-0.0073,-0.0127,-0.0118,-0.0023, 0.0017, 2.4906
17-Jan-2019 10:26:59.758,-0.0045,-0.0035,-1.0462,-0.0021,-0.0017,-0.0462,-0.0094,-0.0149,-0.0107,-0.0024, 0.0017, 2.4906
17-Jan-2019 10:26:59.793,-0.0049,-0.0023,-1.0123,-0.0050, 0.0018,-0.0333,-0.0073,-0.0181,-0.0129,-0.0024, 0.0018, 2.4906
17-Jan-2019 10:26:59.833,-0.0041,-0.0034,-0.9887,-0.0038, 0.0003, 0.0061,-0.0073,-0.0149,-0.0139,-0.0024, 0.0018, 2.4906
17-Jan-2019 10:26:59.874,-0.0051, 0.0010,-0.9715,-0.0047, 0.0002, 0.0322,-0.0073,-0.0085,-0.0118,-0.0024, 0.0018, 2.4906
17-Jan-2019 10:26:59.913,-0.0063,-0.0022,-1.0010,-0.0057, 0.0003,-0.0256,-0.0137,-0.0138,-0.0118,-0.0024, 0.0018, 2.4906
17-Jan-2019 10:26:59.952,-0.0055,-0.0027,-1.0265,-0.0001,-0.0028,-0.0168,-0.0126,-0.0181,-0.0107,-0.0024, 0.0017, 2.4906
17-Jan-2019 10:26:59.992,-0.0028,-0.0020,-1.0261,-0.0017,-0.0000,-0.0318,-0.0084,-0.0128,-0.0107,-0.0024, 0.0017, 2.4906
17-Jan-2019 10:27:00.032,-0.0076, 0.0001,-1.0114,-0.0048,-0.0002, 0.0014,-0.0105,-0.0106,-0.0118,-0.0024, 0.0017, 2.4906
17-Jan-2019 10:27:00.071,-0.0059,-0.0022,-0.9771,-0.0034, 0.0003, 0.0058,-0.0115,-0.0149,-0.0129,-0.0024, 0.0017, 2.4906
17-Jan-2019 10:27:00.111,-0.0066,-0.0012,-0.9631,-0.0017, 0.0010, 0.0248,-0.0115,-0.0170,-0.0107,-0.0024, 0.0017, 2.4906
17-Jan-2019 10:27:00.151,-0.0018,-0.0028,-0.9637,-0.0020, 0.0011, 0.0451,-0.0084,-0.0117,-0.0107,-0.0024, 0.0017, 2.4906
17-Jan-2019 10:27:00.191,-0.0055, 0.0024,-0.9656,-0.0023, 0.0024, 0.0418,-0.0073,-0.0085,-0.0118,-0.0024, 0.0017, 2.4906
17-Jan-2019 10:27:00.230,-0.0025,-0.0037,-0.9712,-0.0020,-0.0015, 0.0231,-0.0115,-0.0149,-0.0129,-0.0024, 0.0017, 2.4906
17-Jan-2019 10:27:00.270,-0.0042, 0.0016,-0.9908,-0.0045, 0.0029, 0.0081,-0.0105,-0.0181,-0.0118,-0.0024, 0.0017, 2.4906
17-Jan-2019 10:27:00.310,-0.0036,-0.0045,-1.0079,-0.0050,-0.0019, 0.0036,-0.0126,-0.0149,-0.0118,-0.0024, 0.0017, 2.4906
17-Jan-2019 10:27:00.350,-0.0049,-0.0001,-1.0055,-0.0026, 0.0001,-0.0046,-0.0095,-0.0074,-0.0118,-0.0023, 0.0017, 2.4906
17-Jan-2019 10:27:00.389,-0.0074,-0.0022,-0.9934,-0.0054, 0.0011,-0.0090,-0.0084,-0.0128,-0.0107,-0.0023, 0.0017, 2.4906
17-Jan-2019 10:27:00.429,-0.0046,-0.0027,-0.9924,-0.0026, 0.0002, 0.0043,-0.0105,-0.0192,-0.0107,-0.0023, 0.0017, 2.4906
17-Jan-2019 10:27:00.469,-0.0072,-0.0016,-0.9868,-0.0036, 0.0003, 0.0235,-0.0084,-0.0106,-0.0118,-0.0023, 0.0018, 2.4906
17-Jan-2019 10:27:00.508,-0.0034,-0.0033,-0.9710,-0.0016,-0.0005, 0.0294,-0.0105,-0.0096,-0.0118,-0.0023, 0.0018, 2.4906
17-Jan-2019 10:27:00.548,-0.0059,-0.0023,-0.9678,-0.0034,-0.0008, 0.0216,-0.0115,-0.0213,-0.0118,-0.0023, 0.0018, 2.4906
17-Jan-2019 10:27:00.588,-0.0034,-0.0027,-0.9824,-0.0039, 0.0020, 0.0271,-0.0105,-0.0149,-0.0107,-0.0023, 0.0018, 2.4906
17-Jan-2019 10:27:00.628,-0.0069,-0.0018,-0.9898,-0.0038,-0.0031, 0.0231,-0.0094,-0.0128,-0.0118,-0.0023, 0.0018, 2.4906
17-Jan-2019 10:27:00.668,-0.0054,-0.0012,-0.9894,-0.0027,-0.0005, 0.0088,-0.0116,-0.0117,-0.0129,-0.0022, 0.0018, 2.4906
17-Jan-2019 10:27:00.707,-0.0053,-0.0025,-0.9915,-0.0026, 0.0008,-0.0020,-0.0115,-0.0160,-0.0118,-0.0023, 0.0018, 2.4906
17-Jan-2019 10:27:00.747,-0.0023,-0.0025,-0.9987,-0.0015, 0.0008, 0.0057,-0.0094,-0.0170,-0.0107,-0.0023, 0.0017, 2.4906
17-Jan-2019 10:27:00.787,-0.0058,-0.0017,-0.9953,-0.0044,-0.0005, 0.0131,-0.0116,-0.0128,-0.0107,-0.0023, 0.0018, 2.4906
17-Jan-2019 10:27:00.827,-0.0032,-0.0002,-0.9794,-0.0022, 0.0000, 0.0116,-0.0115,-0.0160,-0.0118,-0.0023, 0.0018, 2.4906
17-Jan-2019 10:27:00.866,-0.0061,-0.0039,-0.9779,-0.0027,-0.0006, 0.0172,-0.0126,-0.0192,-0.0108,-0.0023, 0.0018, 2.4906
17-Jan-2019 10:27:00.906,-0.0050,-0.0020,-0.9815,-0.0042, 0.0005, 0.0236,-0.0094,-0.0128,-0.0107,-0.0023, 0.0018, 2.4906
17-Jan-2019 10:27:00.946,-0.0051,-0.0036,-0.9807,-0.0042,-0.0027, 0.0237,-0.0084,-0.0074,-0.0128,-0.0023, 0.0018, 2.4906
17-Jan-2019 10:27:00.985,-0.0062,-0.0009,-0.9759,-0.0020,-0.0004, 0.0142,-0.0105,-0.0149,-0.0118,-0.0023, 0.0017, 2.4906
17-Jan-2019 10:27:01.025,-0.0062,-0.0046,-0.9890,-0.0029,-0.0018, 0.0109,-0.0083,-0.0159,-0.0129,-0.0023, 0.0018, 2.4906
17-Jan-2019 10:27:01.065,-0.0042,-0.0022,-0.9990,-0.0014, 0.0004, 0.0169,-0.0094,-0.0106,-0.0128,-0.0023, 0.0018, 2.4906
17-Jan-2019 10:27:01.105,-0.0048,-0.0033,-0.9929,-0.0041,-0.0014, 0.0088,-0.0105,-0.0128,-0.0107,-0.0023, 0.0018, 2.4906
17-Jan-2019 10:27:01.144,-0.0056,-0.0007,-0.9832,-0.0036, 0.0002, 0.0027,-0.0094,-0.0170,-0.0107,-0.0022, 0.0018, 2.4906
17-Jan-2019 10:27:01.184,-0.0050,-0.0030,-0.9879,-0.0032,-0.0013, 0.0170,-0.0084,-0.0128,-0.0107,-0.0023, 0.0018, 2.4906
17-Jan-2019 10:27:01.224,-0.0052,-0.0035,-0.9892,-0.0041, 0.0001, 0.0258,-0.0095,-0.0085,-0.0107,-0.0023, 0.0018, 2.4906
17-Jan-2019 10:27:01.264,-0.0049,-0.0019,-0.9766,-0.0018, 0.0001, 0.0188,-0.0094,-0.0117,-0.0129,-0.0023, 0.0018, 2.4906
17-Jan-2019 10:27:01.303,-0.0057,-0.0028,-0.9766,-0.0024,-0.0010, 0.0123,-0.0126,-0.0181,-0.0129,-0.0023, 0.0018, 2.4906
17-Jan-2019 10:27:01.343,-0.0045,-0.0017,-0.9877,-0.0026, 0.0002, 0.0190,-0.0115,-0.0170,-0.0118,-0.0023, 0.0018, 2.4906
17-Jan-2019 10:27:01.383,-0.0048,-0.0029,-0.9900,-0.0034,-0.0010, 0.0187,-0.0084,-0.0106,-0.0118,-0.0023, 0.0018, 2.4906
17-Jan-2019 10:27:01.422,-0.0053,-0.0005,-0.9842,-0.0035,-0.0007, 0.0082,-0.0115,-0.0160,-0.0118,-0.0023, 0.0018, 2.4906
17-Jan-2019 10:27:01.462,-0.0047,-0.0033,-0.9886,-0.0021,-0.0010, 0.0095,-0.0126,-0.0192,-0.0097,-0.0024, 0.0018, 2.4907
17-Jan-2019 10:27:01.502,-0.0060,-0.0027,-0.9920,-0.0039,-0.0004, 0.0135,-0.0137,-0.0181,-0.0118,-0.0024, 0.0018, 2.4907
17-Jan-2019 10:27:01.541,-0.0040,-0.0040,-0.9861,-0.0032,-0.0019, 0.0157,-0.0116,-0.0096,-0.0118,-0.0024, 0.0018, 2.4907
17-Jan-2019 10:27:01.581,-0.0061,-0.0014,-0.9767,-0.0023, 0.0003, 0.0089,-0.0126,-0.0181,-0.0107,-0.0024, 0.0018, 2.4907
17-Jan-2019 10:27:01.621,-0.0065,-0.0020,-0.9815,-0.0017,-0.0014, 0.0119,-0.0126,-0.0213,-0.0118,-0.0024, 0.0018, 2.4907
17-Jan-2019 10:27:01.661,-0.0023,-0.0022,-0.9918,-0.0029, 0.0009, 0.0282,-0.0115,-0.0149,-0.0118,-0.0025, 0.0018, 2.4907
17-Jan-2019 10:27:01.700,-0.0049,-0.0020,-0.9784,-0.0040, 0.0000, 0.0178,-0.0074,-0.0021,-0.0139,-0.0025, 0.0018, 2.4907
17-Jan-2019 10:27:01.740,-0.0067,-0.0027,-0.9751,-0.0018,-0.0020, 0.0035,-0.0104,-0.0224,-0.0097,-0.0025, 0.0018, 2.4907
17-Jan-2019 10:27:01.780,-0.0068,-0.0022,-0.9906,-0.0015,-0.0005, 0.0172,-0.0094,-0.0149,-0.0139,-0.0025, 0.0018, 2.4907
17-Jan-2019 10:27:01.820,-0.0036,-0.0027,-0.9960,-0.0034,-0.0015, 0.0213,-0.0094,-0.0149,-0.0129,-0.0025, 0.0018, 2.4907
17-Jan-2019 10:27:01.860,-0.0047,-0.0051,-0.9847,-0.0053, 0.0014, 0.0156,-0.0105,-0.0064,-0.0128,-0.0025, 0.0018, 2.4907
17-Jan-2019 10:27:01.900,-0.0053,-0.0020,-0.9688,-0.0027,-0.0000,-0.0018,-0.0073,-0.0085,-0.0107,-0.0025, 0.0019, 2.4907
17-Jan-2019 10:27:01.939,-0.0061,-0.0020,-0.9815, 0.0002,-0.0027, 0.0055,-0.0115,-0.0287,-0.0118,-0.0025, 0.0019, 2.4907
17-Jan-2019 10:27:01.979,-0.0043,-0.0011,-0.9989,-0.0050,-0.0005, 0.0311,-0.0094,-0.0128,-0.0118,-0.0025, 0.0019, 2.4907
