Timestamp,accelX(g),accelY(g),accelZ(g),accelUserX(g),accelUserY(g),accelUserZ(g),gyroX(rad/s),gyroY(rad/s),gyroZ(rad/s),Roll(rads),Pitch(rads),Yaw(rads)
20-Jan-2019 13:01:24.558, 0.0043,-0.0069,-0.9864,-0.0184,-0.0017, 0.0107,-0.0084,-0.0149,-0.0118, 0.0198, 0.0017, 0.2042
20-Jan-2019 13:01:24.568, 0.0050,-0.0082,-0.9858,-0.0155,-0.0051, 0.0134,-0.0094,-0.0138,-0.0129, 0.0198, 0.0017, 0.2042
20-Jan-2019 13:01:24.577, 0.0023,-0.0064,-0.9882,-0.0148,-0.0065, 0.0140,-0.0084,-0.0149,-0.0118, 0.0198, 0.0017, 0.2042
20-Jan-2019 13:01:24.587, 0.0006,-0.0047,-0.9869,-0.0175,-0.0046, 0.0116,-0.0105,-0.0149,-0.0097, 0.0198, 0.0017, 0.2042
20-Jan-2019 13:01:24.598, 0.0003,-0.0005,-0.9874,-0.0192,-0.0030, 0.0129,-0.0094,-0.0149,-0.0118, 0.0197, 0.0017, 0.2042
20-Jan-2019 13:01:24.607, 0.0032,-0.0004,-0.9864,-0.0194, 0.0012, 0.0124,-0.0084,-0.0117,-0.0118, 0.0197, 0.0018, 0.2042
20-Jan-2019 13:01:24.619, 0.0040,-0.0024,-0.9856,-0.0158,-0.0006, 0.0142,-0.0094,-0.0128,-0.0107, 0.0197, 0.0018, 0.2042
20-Jan-2019 13:01:24.627, 0.0050,-0.0065,-0.9871,-0.0158,-0.0006, 0.0142,-0.0083,-0.0159,-0.0118, 0.0197, 0.0018, 0.2042
20-Jan-2019 13:01:24.637, 0.0047,-0.0086,-0.9865,-0.0147,-0.0047, 0.0127,-0.0083,-0.0159,-0.0129, 0.0197, 0.0018, 0.2042
20-Jan-2019 13:01:24.647, 0.0029,-0.0084,-0.9867,-0.0150,-0.0068, 0.0133,-0.0073,-0.0159,-0.0128, 0.0197, 0.0018, 0.2042
20-Jan-2019 13:01:24.657, 0.0014,-0.0056,-0.9865,-0.0168,-0.0066, 0.0131,-0.0094,-0.0149,-0.0107, 0.0197, 0.0018, 0.2042
20-Jan-2019 13:01:24.667, 0.0017,-0.0034,-0.9866,-0.0182,-0.0038, 0.0133,-0.0073,-0.0159,-0.0118, 0.0197, 0.0018, 0.2041
20-Jan-2019 13:01:24.677, 0.0030,-0.0022,-0.9882,-0.0179,-0.0016, 0.0132,-0.0084,-0.0138,-0.0118, 0.0197, 0.0018, 0.2041
20-Jan-2019 13:01:24.687, 0.0018,-0.0013,-0.9862,-0.0167,-0.0004, 0.0116,-0.0083,-0.0159,-0.0139, 0.0196, 0.0018, 0.2041
20-Jan-2019 13:01:24.697, 0.0014,-0.0009,-0.9848,-0.0178, 0.0005, 0.0136,-0.0084,-0.0149,-0.0107, 0.0196, 0.0018, 0.2042
20-Jan-2019 13:01:24.707, 0.0016,-0.0057,-0.9882,-0.0182, 0.0009, 0.0150,-0.0084,-0.0127,-0.0128, 0.0196, 0.0018, 0.2042
20-Jan-2019 13:01:24.718, 0.0041,-0.0108,-0.9882,-0.0179,-0.0039, 0.0116,-0.0105,-0.0149,-0.0129, 0.0196, 0.0018, 0.2041
20-Jan-2019 13:01:24.726, 0.0048,-0.0093,-0.9869,-0.0155,-0.0089, 0.0116,-0.0094,-0.0149,-0.0118, 0.0196, 0.0018, 0.2041
20-Jan-2019 13:01:24.736, 0.0020,-0.0041,-0.9849,-0.0148,-0.0074, 0.0129,-0.0094,-0.0149,-0.0129, 0.0196, 0.0019, 0.2041
20-Jan-2019 13:01:24.746,-0.0000,-0.0022,-0.9880,-0.0176,-0.0022, 0.0149,-0.0094,-0.0149,-0.0139, 0.0196, 0.0019, 0.2041
20-Jan-2019 13:01:24.756, 0.0005,-0.0023,-0.9882,-0.0196,-0.0003, 0.0118,-0.0094,-0.0138,-0.0097, 0.0196, 0.0019, 0.2041
20-Jan-2019 13:01:24.767, 0.0019,-0.0017,-0.9880,-0.0190,-0.0005, 0.0116,-0.0105,-0.0128,-0.0118, 0.0195, 0.0019, 0.2041
20-Jan-2019 13:01:24.776, 0.0048,-0.0035,-0.9839,-0.0176, 0.0002, 0.0118,-0.0084,-0.0138,-0.0129, 0.0195, 0.0019, 0.2041
20-Jan-2019 13:01:24.786, 0.0051,-0.0061,-0.9880,-0.0147,-0.0016, 0.0159,-0.0094,-0.0149,-0.0118, 0.0195, 0.0019, 0.2041
20-Jan-2019 13:01:24.796, 0.0017,-0.0050,-0.9867,-0.0144,-0.0043, 0.0118,-0.0094,-0.0138,-0.0118, 0.0195, 0.0019, 0.2041
20-Jan-2019 13:01:24.806, 0.0019,-0.0037,-0.9864,-0.0178,-0.0031, 0.0131,-0.0094,-0.0128,-0.0118, 0.0195, 0.0019, 0.2041
20-Jan-2019 13:01:24.817, 0.0036,-0.0069,-0.9876,-0.0176,-0.0018, 0.0134,-0.0105,-0.0149,-0.0107, 0.0195, 0.0019, 0.2042
20-Jan-2019 13:01:24.826, 0.0043,-0.0061,-0.9863,-0.0159,-0.0050, 0.0122,-0.0105,-0.0138,-0.0129, 0.0195, 0.0019, 0.2042
20-Jan-2019 13:01:24.836, 0.0041,-0.0015,-0.9861,-0.0152,-0.0042, 0.0135,-0.0084,-0.0149,-0.0118, 0.0195, 0.0019, 0.2041
20-Jan-2019 13:01:24.846, 0.0019, 0.0005,-0.9869,-0.0153, 0.0004, 0.0137,-0.0083,-0.0159,-0.0129, 0.0194, 0.0019, 0.2041
20-Jan-2019 13:01:24.856, 0.0011,-0.0034,-0.9864,-0.0175, 0.0024, 0.0129,-0.0083,-0.0149,-0.0129, 0.0194, 0.0019, 0.2041
20-Jan-2019 13:01:24.866, 0.0024,-0.0081,-0.9881,-0.0183,-0.0015, 0.0134,-0.0083,-0.0149,-0.0129, 0.0194, 0.0019, 0.2041
20-Jan-2019 13:01:24.876, 0.0035,-0.0060,-0.9860,-0.0170,-0.0062, 0.0117,-0.0084,-0.0149,-0.0118, 0.0194, 0.0019, 0.2041
20-Jan-2019 13:01:24.886, 0.0051,-0.0062,-0.9868,-0.0159,-0.0041, 0.0138,-0.0094,-0.0149,-0.0118, 0.0194, 0.0019, 0.2041
20-Jan-2019 13:01:24.896, 0.0038,-0.0068,-0.9867,-0.0143,-0.0043, 0.0130,-0.0094,-0.0138,-0.0118, 0.0194, 0.0019, 0.2041
20-Jan-2019 13:01:24.905, 0.0008,-0.0041,-0.9868,-0.0156,-0.0048, 0.0131,-0.0083,-0.0159,-0.0118, 0.0193, 0.0020, 0.2041
20-Jan-2019 13:01:24.916,-0.0001, 0.0011,-0.9882,-0.0186,-0.0022, 0.0131,-0.0105,-0.0149,-0.0118, 0.0193, 0.0020, 0.2041
20-Jan-2019 13:01:24.925, 0.0027, 0.0007,-0.9877,-0.0194, 0.0031, 0.0116,-0.0073,-0.0159,-0.0128, 0.0193, 0.0020, 0.2041
20-Jan-2019 13:01:24.935, 0.0043,-0.0019,-0.9863,-0.0166, 0.0026, 0.0121,-0.0084,-0.0138,-0.0118, 0.0193, 0.0020, 0.2041
20-Jan-2019 13:01:24.945, 0.0025,-0.0071,-0.9888,-0.0150, 0.0000, 0.0135,-0.0094,-0.0138,-0.0118, 0.0193, 0.0020, 0.2041
20-Jan-2019 13:01:24.955, 0.0022,-0.0083,-0.9867,-0.0168,-0.0051, 0.0110,-0.0094,-0.0128,-0.0129, 0.0193, 0.0020, 0.2041
20-Jan-2019 13:01:24.966, 0.0019,-0.0079,-0.9875,-0.0171,-0.0063, 0.0131,-0.0094,-0.0160,-0.0118, 0.0193, 0.0020, 0.2041
20-Jan-2019 13:01:24.975, 0.0035,-0.0036,-0.9864,-0.0173,-0.0059, 0.0123,-0.0094,-0.0138,-0.0118, 0.0193, 0.0020, 0.2041
20-Jan-2019 13:01:24.985, 0.0031,-0.0016,-0.9861,-0.0157,-0.0016, 0.0134,-0.0084,-0.0149,-0.0118, 0.0192, 0.0020, 0.2041
20-Jan-2019 13:01:24.995, 0.0027,-0.0010,-0.9871,-0.0161, 0.0004, 0.0137,-0.0073,-0.0149,-0.0118, 0.0192, 0.0020, 0.2041
20-Jan-2019 13:01:25.005, 0.0032,-0.0033,-0.9877,-0.0165, 0.0010, 0.0127,-0.0105,-0.0138,-0.0129, 0.0192, 0.0020, 0.2041
20-Jan-2019 13:01:25.016, 0.0023,-0.0065,-0.9874,-0.0161,-0.0013, 0.0121,-0.0094,-0.0138,-0.0107, 0.0192, 0.0020, 0.2041
20-Jan-2019 13:01:25.025, 0.0032,-0.0067,-0.9872,-0.0169,-0.0044, 0.0125,-0.0094,-0.0138,-0.0107, 0.0192, 0.0020, 0.2041
20-Jan-2019 13:01:25.035, 0.0027,-0.0062,-0.9861,-0.0160,-0.0047, 0.0126,-0.0094,-0.0138,-0.0129, 0.0192, 0.0020, 0.2041
20-Jan-2019 13:01:25.045, 0.0025,-0.0050,-0.9879,-0.0165,-0.0042, 0.0138,-0.0084,-0.0138,-0.0118, 0.0192, 0.0020, 0.2041
20-Jan-2019 13:01:25.054, 0.0035,-0.0037,-0.9851,-0.0167,-0.0030, 0.0119,-0.0105,-0.0128,-0.0118, 0.0192, 0.0020, 0.2041
20-Jan-2019 13:01:25.065, 0.0025,-0.0032,-0.9865,-0.0157,-0.0016, 0.0147,-0.0083,-0.0159,-0.0118, 0.0192, 0.0020, 0.2041
20-Jan-2019 13:01:25.074, 0.0040,-0.0022,-0.9870,-0.0166,-0.0011, 0.0133,-0.0084,-0.0138,-0.0107, 0.0192, 0.0021, 0.2041
20-Jan-2019 13:01:25.084, 0.0030,-0.0039,-0.9865,-0.0151,-0.0002, 0.0128,-0.0105,-0.0160,-0.0107, 0.0191, 0.0020, 0.2041
20-Jan-2019 13:01:25.094, 0.0029,-0.0066,-0.9878,-0.0162,-0.0018, 0.0133,-0.0105,-0.0160,-0.0118, 0.0191, 0.0020, 0.2041
