Timestamp,accelX(g),accelY(g),accelZ(g),accelUserX(g),accelUserY(g),accelUserZ(g),gyroX(rad/s),gyroY(rad/s),gyroZ(rad/s),Roll(rads),Pitch(rads),Yaw(rads),Lat,Long,Speed(m/s),TrueHeading,Alt(m), HorizontalAccuracy(m), VerticalAccuracy(m),ActivityType,ActivityConfidence,Pressure(kilopascals),RelativeAltitude(meters),magX(µT),magY(µT),magZ(µT),calMagX,calMagY,calMagZ
23-Jan-2019 09:45:45.588, 0.1776,-0.3957,-0.9326, 0.1623,-0.0993, 0.0397,-0.2662,-0.0467, 0.4812, 0.0230, 0.2989,-1.2843,49.737297,-123.098656, 2.2351, 220.9645, 142.788895, 6.0, 3.0,Unknown,High, 100.8031, 0.1136,-72.2467,-5.9300,-519.0823, 0.0000, 0.0000, 0.0000
23-Jan-2019 09:45:45.598, 0.1781,-0.4027,-0.9409, 0.1561,-0.1029, 0.0233,-0.2327, 0.0418, 0.4826, 0.0225, 0.2972,-1.2793,49.737297,-123.098656, 2.2351, 219.6339, 142.788895, 6.0, 3.0,Unknown,High, 100.8031, 0.1136,-72.2467,-5.9300,-519.0823, 0.0000, 0.0000, 0.0000
23-Jan-2019 09:45:45.607, 0.1873,-0.4115,-0.9533, 0.1568,-0.1114, 0.0154,-0.2244, 0.0631, 0.4890, 0.0223, 0.2956,-1.2742,49.737297,-123.098656, 2.2351, 219.6339, 142.788895, 6.0, 3.0,Unknown,High, 100.8031, 0.1136,-72.2467,-5.9300,-519.0823, 0.0000, 0.0000, 0.0000
23-Jan-2019 09:45:45.618, 0.1995,-0.4133,-0.9588, 0.1664,-0.1215, 0.0035,-0.2146, 0.0312, 0.4837, 0.0218, 0.2942,-1.2692,49.737297,-123.098656, 2.2351, 219.6339, 142.788895, 6.0, 3.0,Unknown,High, 100.8031, 0.1136,-72.2467,-5.9300,-519.0823, 0.0000, 0.0000, 0.0000
23-Jan-2019 09:45:45.627, 0.2139,-0.4051,-0.9591, 0.1794,-0.1244,-0.0016,-0.1790,-0.0067, 0.4518, 0.0211, 0.2930,-1.2645,49.737297,-123.098656, 2.2351, 219.6339, 142.788895, 6.0, 3.0,Unknown,High, 100.8031, 0.1136,-72.6219,-5.7821,-518.7045, 0.0000, 0.0000, 0.0000
23-Jan-2019 09:45:45.637, 0.2204,-0.3979,-0.9613, 0.1944,-0.1169,-0.0017,-0.1276,-0.0168, 0.4052, 0.0203, 0.2923,-1.2603,49.737297,-123.098656, 2.2351, 219.6339, 142.788895, 6.0, 3.0,Unknown,High, 100.8031, 0.1136,-72.6219,-5.7821,-518.7045, 0.0000, 0.0000, 0.0000
23-Jan-2019 09:45:45.647, 0.2208,-0.3918,-0.9699, 0.2012,-0.1101,-0.0038,-0.0863, 0.0304, 0.3789, 0.0201, 0.2919,-1.2564,49.737297,-123.098656, 2.2351, 218.2671, 142.788895, 6.0, 3.0,Unknown,High, 100.8031, 0.1136,-72.6219,-5.7821,-518.7045, 0.0000, 0.0000, 0.0000
23-Jan-2019 09:45:45.657, 0.2200,-0.3869,-0.9799, 0.2013,-0.1043,-0.0123,-0.0675, 0.0880, 0.3780, 0.0204, 0.2917,-1.2524,49.737297,-123.098656, 2.2351, 218.2671, 142.788895, 6.0, 3.0,Unknown,High, 100.8031, 0.1136,-72.6219,-5.7821,-518.7045, 0.0000, 0.0000, 0.0000
23-Jan-2019 09:45:45.667, 0.2250,-0.3846,-0.9821, 0.1996,-0.0995,-0.0223,-0.0575, 0.1667, 0.4027, 0.0212, 0.2915,-1.2482,49.737297,-123.098656, 2.2351, 218.2671, 142.788895, 6.0, 3.0,Unknown,High, 100.8031, 0.1136,-72.9999,-5.3347,-518.6252, 0.0000, 0.0000, 0.0000
23-Jan-2019 09:45:45.677, 0.2306,-0.3883,-0.9807, 0.2034,-0.0973,-0.0245,-0.0464, 0.2304, 0.4370, 0.0226, 0.2914,-1.2436,49.737297,-123.098656, 2.2351, 218.2671, 142.788895, 6.0, 3.0,Unknown,High, 100.8031, 0.1136,-72.9999,-5.3347,-518.6252, 0.0000, 0.0000, 0.0000
23-Jan-2019 09:45:45.687, 0.2286,-0.3896,-0.9706, 0.2075,-0.1008,-0.0232,-0.0139, 0.2719, 0.4777, 0.0241, 0.2916,-1.2386,49.737297,-123.098656, 2.2351, 218.2671, 142.788895, 6.0, 3.0,Unknown,High, 100.8031, 0.1136,-72.9999,-5.3347,-518.6252, 0.0000, 0.0000, 0.0000
23-Jan-2019 09:45:45.697, 0.2281,-0.3896,-0.9532, 0.2039,-0.1015,-0.0133, 0.0283, 0.2986, 0.5035, 0.0259, 0.2922,-1.2334,49.737297,-123.098656, 2.2351, 217.0060, 142.788895, 6.0, 3.0,Unknown,High, 100.8031, 0.1136,-72.9999,-5.3347,-518.6252, 0.0000, 0.0000, 0.0000
23-Jan-2019 09:45:45.706, 0.2233,-0.3951,-0.9388, 0.2017,-0.1007, 0.0038, 0.0570, 0.2987, 0.5058, 0.0276, 0.2931,-1.2281,49.737297,-123.098656, 2.2351, 217.0060, 142.788895, 6.0, 3.0,Unknown,High, 100.8031, 0.1136,-73.2235,-5.5616,-518.7001, 0.0000, 0.0000, 0.0000
23-Jan-2019 09:45:45.717, 0.2154,-0.4052,-0.9264, 0.1955,-0.1053, 0.0179, 0.0605, 0.2711, 0.4983, 0.0291, 0.2940,-1.2229,49.737297,-123.098656, 2.2351, 217.0060, 142.788895, 6.0, 3.0,Unknown,High, 100.8031, 0.1136,-73.2235,-5.5616,-518.7001, 0.0000, 0.0000, 0.0000
23-Jan-2019 09:45:45.726, 0.2097,-0.4135,-0.9123, 0.1865,-0.1147, 0.0300, 0.0438, 0.2328, 0.4822, 0.0302, 0.2948,-1.2178,49.737297,-123.098656, 2.2351, 217.0060, 142.788895, 6.0, 3.0,Unknown,High, 100.8031, 0.1136,-73.2235,-5.5616,-518.7001, 0.0000, 0.0000, 0.0000
23-Jan-2019 09:45:45.737, 0.2047,-0.4175,-0.8971, 0.1800,-0.1225, 0.0439, 0.0206, 0.2008, 0.4692, 0.0310, 0.2953,-1.2129,49.737297,-123.098656, 2.2351, 217.0060, 142.788895, 6.0, 3.0,Unknown,High, 100.8031, 0.1136,-73.2235,-5.5616,-518.7001, 0.0000, 0.0000, 0.0000
23-Jan-2019 09:45:45.746, 0.1991,-0.4143,-0.8836, 0.1745,-0.1262, 0.0590,-0.0015, 0.1666, 0.4690, 0.0315, 0.2956,-1.2079,49.737297,-123.098656, 2.2351, 215.5316, 142.788895, 6.0, 3.0,Unknown,High, 100.8031, 0.1136,-73.2213,-5.9370,-518.9270, 0.0000, 0.0000, 0.0000
23-Jan-2019 09:45:45.756, 0.1958,-0.4129,-0.8762, 0.1688,-0.1229, 0.0725,-0.0204, 0.1282, 0.4721, 0.0317, 0.2957,-1.2030,49.737297,-123.098656, 2.2351, 215.5316, 142.788895, 6.0, 3.0,Unknown,High, 100.8031, 0.1136,-73.2213,-5.9370,-518.9270, 0.0000, 0.0000, 0.0000
23-Jan-2019 09:45:45.766, 0.1959,-0.4154,-0.8709, 0.1658,-0.1215, 0.0800,-0.0276, 0.0834, 0.4751, 0.0314, 0.2958,-1.1980,49.737297,-123.098656, 2.2351, 215.5316, 142.788895, 6.0, 3.0,Unknown,High, 100.8031, 0.1136,-73.2213,-5.9370,-518.9270, 0.0000, 0.0000, 0.0000
23-Jan-2019 09:45:45.776, 0.1897,-0.4124,-0.8682, 0.1665,-0.1238, 0.0852,-0.0167, 0.0505, 0.4741, 0.0308, 0.2959,-1.1930,49.737297,-123.098656, 2.2351, 215.5316, 142.788895, 6.0, 3.0,Unknown,High, 100.8031, 0.1136,-73.2213,-5.9370,-518.9270, 0.0000, 0.0000, 0.0000
23-Jan-2019 09:45:45.786, 0.1771,-0.4002,-0.8662, 0.1606,-0.1206, 0.0879,-0.0083, 0.0697, 0.4763, 0.0304, 0.2962,-1.1880,49.737297,-123.098656, 2.2351, 215.5316, 142.788895, 6.0, 3.0,Unknown,High, 100.8031, 0.1136,-73.3723,-5.7881,-518.9255, 0.0000, 0.0000, 0.0000
23-Jan-2019 09:45:45.796, 0.1684,-0.3899,-0.8646, 0.1482,-0.1080, 0.0898,-0.0075, 0.1026, 0.4891, 0.0303, 0.2965,-1.1829,49.737297,-123.098656, 2.2351, 214.1064, 142.788895, 6.0, 3.0,Unknown,High, 100.8031, 0.1136,-73.3723,-5.7881,-518.9255, 0.0000, 0.0000, 0.0000
23-Jan-2019 09:45:45.806, 0.1651,-0.3862,-0.8580, 0.1394,-0.0975, 0.0912,-0.0141, 0.1217, 0.5019, 0.0304, 0.2968,-1.1777,49.737297,-123.098656, 2.2351, 214.1064, 142.788895, 6.0, 3.0,Unknown,High, 100.8031, 0.1136,-73.3723,-5.7881,-518.9255, 0.0000, 0.0000, 0.0000
23-Jan-2019 09:45:45.816, 0.1606,-0.3942,-0.8474, 0.1360,-0.0936, 0.0978,-0.0270, 0.1172, 0.5263, 0.0304, 0.2970,-1.1722,49.737297,-123.098656, 2.2351, 214.1064, 142.788895, 6.0, 3.0,Unknown,High, 100.8031, 0.1136,-73.3723,-5.7881,-518.9255, 0.0000, 0.0000, 0.0000
23-Jan-2019 09:45:45.826, 0.1579,-0.4017,-0.8366, 0.1317,-0.1015, 0.1084,-0.0482, 0.0946, 0.5496, 0.0302, 0.2970,-1.1665,49.737297,-123.098656, 2.2351, 214.1064, 142.788895, 6.0, 3.0,Unknown,High, 100.8031, 0.1136,-72.9188,-6.3853,-519.2309, 0.0000, 0.0000, 0.0000
23-Jan-2019 09:45:45.836, 0.1553,-0.4063,-0.8318, 0.1295,-0.1092, 0.1193,-0.0788, 0.0530, 0.5355, 0.0297, 0.2968,-1.1610,49.737297,-123.098656, 2.2351, 214.1064, 142.788895, 6.0, 3.0,Unknown,High, 100.8031, 0.1136,-72.9188,-6.3853,-519.2309, 0.0000, 0.0000, 0.0000
23-Jan-2019 09:45:45.846, 0.1531,-0.4137,-0.8353, 0.1276,-0.1144, 0.1242,-0.1187, 0.0147, 0.5001, 0.0289, 0.2962,-1.1558,49.737297,-123.098656, 2.2351, 212.5542, 142.788895, 6.0, 3.0,Unknown,High, 100.8031, 0.1136,-72.9188,-6.3853,-519.2309, 0.0000, 0.0000, 0.0000
23-Jan-2019 09:45:45.856, 0.1534,-0.4153,-0.8418, 0.1264,-0.1228, 0.1210,-0.1578,-0.0088, 0.4690, 0.0279, 0.2952,-1.1509,49.737297,-123.098656, 2.2351, 212.5542, 142.788895, 6.0, 3.0,Unknown,High, 100.8031, 0.1136,-72.9188,-6.3853,-519.2309, 0.0000, 0.0000, 0.0000
23-Jan-2019 09:45:45.865, 0.1554,-0.4061,-0.8524, 0.1278,-0.1258, 0.1150,-0.1948,-0.0259, 0.4496, 0.0267, 0.2937,-1.1461,49.737297,-123.098656, 2.2351, 212.5542, 142.788895, 6.0, 3.0,Unknown,High, 100.8031, 0.1136,-72.3921,-6.6062,-519.1599, 0.0000, 0.0000, 0.0000
23-Jan-2019 09:45:45.876, 0.1584,-0.3929,-0.8613, 0.1312,-0.1183, 0.1050,-0.2170,-0.0462, 0.4388, 0.0253, 0.2920,-1.1415,49.737297,-123.098656, 2.2351, 212.5542, 142.788895, 6.0, 3.0,Unknown,High, 100.8031, 0.1136,-72.3921,-6.6062,-519.1599, 0.0000, 0.0000, 0.0000
23-Jan-2019 09:45:45.885, 0.1517,-0.3810,-0.8677, 0.1356,-0.1068, 0.0966,-0.2222,-0.0580, 0.4398, 0.0237, 0.2902,-1.1368,49.737297,-123.098656, 2.2351, 212.5542, 142.788895, 6.0, 3.0,Unknown,High, 100.8031, 0.1136,-72.3921,-6.6062,-519.1599, 0.0000, 0.0000, 0.0000
23-Jan-2019 09:45:45.895, 0.1470,-0.3741,-0.8734, 0.1305,-0.0966, 0.0908,-0.2127,-0.0580, 0.4516, 0.0221, 0.2884,-1.1320,49.737297,-123.098656, 2.2351, 211.1706, 142.788895, 6.0, 3.0,Unknown,High, 100.8031, 0.1136,-72.3921,-6.6062,-519.1599, 0.0000, 0.0000, 0.0000
23-Jan-2019 09:45:45.905, 0.1508,-0.3761,-0.8861, 0.1273,-0.0913, 0.0855,-0.2021,-0.0526, 0.4474, 0.0205, 0.2868,-1.1273,49.737297,-123.098656, 2.2351, 211.1706, 142.788895, 6.0, 3.0,Unknown,High, 100.8031, 0.1136,-71.7917,-6.5259,-518.7128, 0.0000, 0.0000, 0.0000
23-Jan-2019 09:45:45.915, 0.1510,-0.3840,-0.9020, 0.1325,-0.0948, 0.0733,-0.1935,-0.0535, 0.4315, 0.0191, 0.2852,-1.1227,49.737297,-123.098656, 2.2351, 211.1706, 142.788895, 6.0, 3.0,Unknown,High, 100.8031, 0.1136,-71.7917,-6.5259,-518.7128, 0.0000, 0.0000, 0.0000
23-Jan-2019 09:45:45.925, 0.1541,-0.3797,-0.9082, 0.1338,-0.1041, 0.0579,-0.1883,-0.0225, 0.4166, 0.0179, 0.2837,-1.1183,49.737297,-123.098656, 2.2351, 211.1706, 142.788895, 6.0, 3.0,Unknown,High, 100.8031, 0.1136,-71.7917,-6.5259,-518.7128, 0.0000, 0.0000, 0.0000
23-Jan-2019 09:45:45.935, 0.1563,-0.3664,-0.9185, 0.1376,-0.1013, 0.0521,-0.1949, 0.0126, 0.4049, 0.0171, 0.2821,-1.1140,49.737297,-123.098656, 2.2351, 211.1706, 142.788895, 6.0, 3.0,Unknown,High, 100.8031, 0.1136,-71.7917,-6.5259,-518.7128, 0.0000, 0.0000, 0.0000
23-Jan-2019 09:45:45.945, 0.1607,-0.3559,-0.9288, 0.1404,-0.0897, 0.0423,-0.2120, 0.0370, 0.4006, 0.0166, 0.2804,-1.1098,49.737297,-123.098656, 2.2351, 209.8690, 142.788895, 6.0, 3.0,Unknown,High, 100.8031, 0.1136,-71.5654,-6.5228,-518.0391, 0.0000, 0.0000, 0.0000
23-Jan-2019 09:45:45.955, 0.1725,-0.3552,-0.9350, 0.1453,-0.0810, 0.0325,-0.2268, 0.0263, 0.3963, 0.0160, 0.2786,-1.1055,49.737297,-123.098656, 2.2351, 209.8690, 142.788895, 6.0, 3.0,Unknown,High, 100.8031, 0.1136,-71.5654,-6.5228,-518.0391, 0.0000, 0.0000, 0.0000
23-Jan-2019 09:45:45.965, 0.1716,-0.3500,-0.9410, 0.1578,-0.0821, 0.0268,-0.2331, 0.0092, 0.4047, 0.0153, 0.2766,-1.1013,49.737297,-123.098656, 2.2351, 209.8690, 142.788895, 6.0, 3.0,Unknown,High, 100.8031, 0.1136,-71.5654,-6.5228,-518.0391, 0.0000, 0.0000, 0.0000
23-Jan-2019 09:45:45.975, 0.1716,-0.3394,-0.9522, 0.1579,-0.0787, 0.0214,-0.2299,-0.0218, 0.4324, 0.0142, 0.2747,-1.0967,49.737297,-123.098656, 2.2351, 209.8690, 142.788895, 6.0, 3.0,Unknown,High, 100.8031, 0.1136,-71.5654,-6.5228,-518.0391, 0.0000, 0.0000, 0.0000
23-Jan-2019 09:45:45.985, 0.1750,-0.3324,-0.9568, 0.1592,-0.0697, 0.0107,-0.2065,-0.0409, 0.4516, 0.0129, 0.2730,-1.0920,49.737297,-123.098656, 2.2351, 209.8690, 142.788895, 6.0, 3.0,Unknown,High, 100.8031, 0.1136,-70.8886,-6.5914,-517.3681, 0.0000, 0.0000, 0.0000
23-Jan-2019 09:45:45.995, 0.1664,-0.3239,-0.9521, 0.1636,-0.0639, 0.0064,-0.1610,-0.0152, 0.4700, 0.0119, 0.2718,-1.0871,49.737297,-123.098656, 2.2351, 208.6001, 142.788895, 6.0, 3.0,Unknown,High, 100.8031, 0.1136,-70.8886,-6.5914,-517.3681, 0.0000, 0.0000, 0.0000
23-Jan-2019 09:45:46.005, 0.1475,-0.3089,-0.9483, 0.1555,-0.0561, 0.0113,-0.1158, 0.0391, 0.5087, 0.0113, 0.2711,-1.0818,49.737297,-123.098656, 2.2351, 208.6001, 142.788895, 6.0, 3.0,Unknown,High, 100.8031, 0.1136,-70.8886,-6.5914,-517.3681, 0.0000, 0.0000, 0.0000
23-Jan-2019 09:45:46.014, 0.1378,-0.3006,-0.9403, 0.1369,-0.0414, 0.0152,-0.0790, 0.0732, 0.5505, 0.0110, 0.2708,-1.0761,49.737297,-123.098656, 2.2351, 208.6001, 142.788895, 6.0, 3.0,Unknown,High, 100.8031, 0.1136,-70.8886,-6.5914,-517.3681, 0.0000, 0.0000, 0.0000
23-Jan-2019 09:45:46.041, 0.1362,-0.3155,-0.9224, 0.1264,-0.0483, 0.0412,-0.0647, 0.0276, 0.5260, 0.0102, 0.2705,-1.0618,49.737297,-123.098656, 2.2351, 208.6001, 142.788895, 6.0, 3.0,Unknown,High, 100.8031, 0.1136,-70.4356,-6.8871,-516.9221, 0.0000, 0.0000, 0.0000
23-Jan-2019 09:45:46.049, 0.1276,-0.3253,-0.9208, 0.1183,-0.0586, 0.0430,-0.0965, 0.0394, 0.4854, 0.0096, 0.2700,-1.0566,49.737297,-123.098656, 2.2351, 208.6001, 142.788895, 6.0, 3.0,Unknown,High, 100.8031, 0.1136,-70.4356,-6.8871,-516.9221, 0.0000, 0.0000, 0.0000
23-Jan-2019 09:45:46.050, 0.1276,-0.3253,-0.9208, 0.1183,-0.0586, 0.0430,-0.0965, 0.0394, 0.4854, 0.0096, 0.2700,-1.0566,49.737297,-123.098656, 2.2351, 208.6001, 142.788895, 6.0, 3.0,Unknown,High, 100.8031, 0.1136,-70.4356,-6.8871,-516.9221, 0.0000, 0.0000, 0.0000
23-Jan-2019 09:45:46.064, 0.1093,-0.3180,-0.9352, 0.1050,-0.0589, 0.0417,-0.1497, 0.0669, 0.4489, 0.0092, 0.2683,-1.0494,49.737297,-123.098656, 2.2351, 207.0146, 142.788895, 6.0, 3.0,Unknown,High, 100.8031, 0.1136,-70.4356,-6.8871,-516.9221, 0.0000, 0.0000, 0.0000
23-Jan-2019 09:45:46.066, 0.1093,-0.3180,-0.9352, 0.1002,-0.0536, 0.0292,-0.2028, 0.0710, 0.4220, 0.0095, 0.2676,-1.0473,49.737297,-123.098656, 2.2351, 207.0146, 142.788895, 6.0, 3.0,Unknown,High, 100.8031, 0.1136,-70.2055,-7.5599,-516.7017, 0.0000, 0.0000, 0.0000
23-Jan-2019 09:45:46.081, 0.1104,-0.3123,-0.9493, 0.1011,-0.0498, 0.0156,-0.2390, 0.0901, 0.4017, 0.0097, 0.2657,-1.0430,49.737297,-123.098656, 2.2351, 207.0146, 142.788895, 6.0, 3.0,Unknown,High, 100.8031, 0.1136,-70.2055,-7.5599,-516.7017, 0.0000, 0.0000, 0.0000
23-Jan-2019 09:45:46.084, 0.1183,-0.3085,-0.9535, 0.1011,-0.0509, 0.0159,-0.2390, 0.0901, 0.4017, 0.0096, 0.2645,-1.0409,49.737297,-123.098656, 2.2351, 207.0146, 142.788895, 6.0, 3.0,Unknown,High, 100.8031, 0.1136,-70.2055,-7.5599,-516.7017, 0.0000, 0.0000, 0.0000
23-Jan-2019 09:45:46.098, 0.1261,-0.3070,-0.9678, 0.1160,-0.0489,-0.0018,-0.2527, 0.1062, 0.3622, 0.0105, 0.2611,-1.0351,49.737297,-123.098656, 2.2351, 205.6785, 142.788895, 6.0, 3.0,Unknown,High, 100.8031, 0.1136,-70.2055,-7.5599,-516.7017, 0.0000, 0.0000, 0.0000
23-Jan-2019 09:45:46.107, 0.1337,-0.3095,-0.9815, 0.1229,-0.0534,-0.0149,-0.2326, 0.1309, 0.3432, 0.0112, 0.2590,-1.0314,49.737297,-123.098656, 2.2351, 205.6785, 142.788895, 6.0, 3.0,Unknown,High, 100.8031, 0.1136,-70.7290,-7.4869,-515.7234, 0.0000, 0.0000, 0.0000
23-Jan-2019 09:45:46.114, 0.1465,-0.3134,-0.9906, 0.1227,-0.0544,-0.0147,-0.2326, 0.1309, 0.3432, 0.0114, 0.2579,-1.0296,49.737297,-123.098656, 2.2351, 205.6785, 142.788895, 6.0, 3.0,Unknown,High, 100.8031, 0.1136,-70.7290,-7.4869,-515.7234, 0.0000, 0.0000, 0.0000
23-Jan-2019 09:45:46.124, 0.1577,-0.3130,-1.0023, 0.1346,-0.0601,-0.0233,-0.2060, 0.1386, 0.3295, 0.0124, 0.2561,-1.0261,49.737297,-123.098656, 2.2351, 205.6785, 142.788895, 6.0, 3.0,Unknown,High, 100.8031, 0.1136,-70.7290,-7.4869,-515.7234, 0.0000, 0.0000, 0.0000
23-Jan-2019 09:45:46.134, 0.1638,-0.3067,-1.0040, 0.1447,-0.0611,-0.0347,-0.1794, 0.1493, 0.3317, 0.0134, 0.2547,-1.0227,49.737297,-123.098656, 2.2351, 205.6785, 142.788895, 6.0, 3.0,Unknown,High, 100.8031, 0.1136,-70.7290,-7.4869,-515.7234, 0.0000, 0.0000, 0.0000
23-Jan-2019 09:45:46.143, 0.1673,-0.3024,-1.0001, 0.1498,-0.0559,-0.0361,-0.1531, 0.1696, 0.3511, 0.0145, 0.2535,-1.0190,49.737297,-123.098656, 2.2351, 204.6338, 142.788895, 6.0, 3.0,Unknown,High, 100.8031, 0.1136,-71.4058,-7.0406,-515.0425, 0.0000, 0.0000, 0.0000
23-Jan-2019 09:45:46.159, 0.1798,-0.3209,-0.9997, 0.1644,-0.0715,-0.0315,-0.1029, 0.1218, 0.3907, 0.0159, 0.2521,-1.0130,49.737289,-123.098714, 3.7957, 204.6338, 142.748947, 6.0, 3.0,Unknown,High, 100.8031, 0.1136,-71.4058,-7.0406,-515.0425, 0.0000, 0.0000, 0.0000
23-Jan-2019 09:45:46.164, 0.1912,-0.3408,-0.9989, 0.1644,-0.0718,-0.0314,-0.1029, 0.1218, 0.3907, 0.0159, 0.2517,-1.0110,49.737289,-123.098714, 3.7957, 204.6338, 142.748947, 6.0, 3.0,Unknown,High, 100.8031, 0.1136,-71.4058,-7.0406,-515.0425, 0.0000, 0.0000, 0.0000
23-Jan-2019 09:45:46.173, 0.1984,-0.3561,-0.9967, 0.1757,-0.0922,-0.0304,-0.0728, 0.0794, 0.3854, 0.0160, 0.2512,-1.0069,49.737289,-123.098714, 3.7957, 204.6338, 142.748947, 6.0, 3.0,Unknown,High, 100.8031, 0.1136,-71.4058,-7.0406,-515.0425, 0.0000, 0.0000, 0.0000
23-Jan-2019 09:45:46.183, 0.1975,-0.3620,-1.0007, 0.1830,-0.1079,-0.0281,-0.0609, 0.0551, 0.3695, 0.0159, 0.2508,-1.0031,49.737289,-123.098714, 3.7957, 204.6338, 142.748947, 6.0, 3.0,Unknown,High, 100.8031, 0.1136,-72.7570,-6.6744,-514.3583, 0.0000, 0.0000, 0.0000
